,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
260,116.0,271.3320522000545,1.0,0.7236192331559012,296.4296144253861,10,0.44500352551372946,100.29978645955899,1.5,0.32762635443290244,259.04268280098336,1.5,0.11749540221590071,169.31070827204047,10,0.4808161051800227,1.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,Policy 0,dikesnet
261,45.0,97.73773376053224,10,0.7299791661568457,91.55614814017056,1.0,0.3841444545661492,122.2505592827389,10,0.08989875224166329,219.96945379925435,1.5,0.634276814795187,305.85600277298556,10,0.6034774794182549,3.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301,Policy 0,dikesnet
262,127.0,297.0725695902589,1.5,0.8014396353415395,335.24390924689624,1.5,0.09965053225689639,225.44272873331565,1.5,0.34870020078672265,44.09285721761282,10,0.14372265535063714,70.99014554484125,1.0,0.5034196038351519,1.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302,Policy 0,dikesnet
263,108.0,140.6994665034843,1.5,0.33605686244056326,312.90385688947316,1.0,0.5321195166298802,281.5669211996728,10,0.5627899950551098,320.2394268943349,10,0.9808237186625898,336.6774915582399,1.5,0.39845353318498533,2.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303,Policy 0,dikesnet
264,57.0,209.82464560874473,1.5,0.18936717638518222,99.7658801377947,1.0,0.7549001597573416,312.9063404079743,10,0.9101463111542677,345.6389510561662,10,0.4785815161609822,64.46344706037331,1.0,0.8942846280304013,3.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304,Policy 0,dikesnet
265,35.0,86.68954019718639,1.0,0.9695525255276409,215.78513834887983,1.5,0.1326272135663018,47.33363776347218,1.0,0.2760614391078609,199.3527781639604,1.5,0.9946310980530749,342.4918936075229,1.0,0.3348686966598827,1.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305,Policy 0,dikesnet
266,44.0,320.3488598565522,10,0.7434634385289264,84.7199810134901,1.5,0.5612923566789312,103.95842980891062,1.0,0.042990642226415236,219.31424996236768,1.0,0.19888604960195044,291.9639526246615,10,0.4036476431957645,4.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306,Policy 0,dikesnet
267,125.0,265.83809491338656,1.5,0.8040320047757362,58.4496096597794,10,0.21196300233912097,251.01874199247263,1.0,0.6858498782278131,69.11143763880611,10,0.722551588102125,94.4458655391931,10,0.880427033188748,1.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307,Policy 0,dikesnet
268,29.0,56.21056932714707,10,0.04373979029987122,262.7331745536755,1.0,0.3056117416432255,94.31459611022451,10,0.32369444688736415,98.89655961477366,1.5,0.825522305893634,203.96187175860524,1.0,0.17120165919041316,1.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,Policy 0,dikesnet
269,111.0,142.9253277466351,1.5,0.9299803812892159,77.88169866918975,1.0,0.9783194926457438,274.24500115030116,10,0.9922410219414862,170.67639189836885,1.0,0.841083181722764,141.57364766330056,10,0.396761364486847,1.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309,Policy 0,dikesnet
270,11.0,45.493613798964695,1.0,0.8209380897174008,141.84037497511008,1.0,0.2669164315701754,190.44749256611365,10,0.09303201000725124,180.90418153328062,1.5,0.8854312553039217,127.17520613851632,10,0.4246919917914892,3.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310,Policy 0,dikesnet
271,117.0,340.6745152926245,1.0,0.1804387835994468,201.3399891863489,10,0.2794712620247712,172.090677163929,10,0.7668625655807148,175.25582609045034,1.0,0.64520329352345,64.87076903411136,1.0,0.7563337823022899,2.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,Policy 0,dikesnet
272,95.0,320.16774102594593,10,0.2463986809132755,349.8403523272283,1.5,0.2826706190941174,245.555776148449,1.5,0.6718597225089381,259.45248955233745,1.5,0.22690577009698557,172.0712239279914,1.0,0.002965448340304904,2.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312,Policy 0,dikesnet
273,17.0,146.09103111319496,10,0.3342859024351802,258.82075775797034,1.0,0.9133859684215166,171.58909320905198,1.0,0.7344753292759817,126.75351533749895,1.0,0.6338852709425534,137.33470555388286,1.5,0.34869141018148886,4.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,Policy 0,dikesnet
274,15.0,223.67030651785024,10,0.689706437981168,322.91386815859664,10,0.5975265741447624,195.87900384971744,1.0,0.24751338511837787,104.64471199023177,10,0.4597739428682476,292.2955803263052,1.0,0.23856767902053394,2.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314,Policy 0,dikesnet
275,48.0,104.11662818933377,10,0.062406068245301774,112.01634812815786,10,0.923525403655143,234.874677268008,1.5,0.846480949603528,271.18308425430394,1.5,0.13206259486890176,264.27862501546156,10,0.011989609315386982,3.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315,Policy 0,dikesnet
276,37.0,296.1615972139327,1.0,0.8801675532018901,159.46169164325536,1.5,0.9765898902374176,293.07671538484965,1.5,0.9026634630760502,292.9406064577664,10,0.7832122089297396,142.28649003575407,1.0,0.8740173208838095,1.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316,Policy 0,dikesnet
277,24.0,194.76733263882448,10,0.21903204778613497,227.8323996478128,1.5,0.8277037535461864,99.39031673828596,1.5,0.7041882884235258,99.16751781178594,10,0.9723829677275889,42.95219173940521,1.5,0.39996653227917484,2.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,Policy 0,dikesnet
278,65.0,263.20076405600804,1.5,0.16137609732179972,35.134025794515026,1.0,0.30172977570990844,97.40574982383278,10,0.8224676901970566,289.59442434823467,10,0.06202084663955201,309.6482295273709,1.0,0.6045998857619721,1.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318,Policy 0,dikesnet
279,96.0,57.80765466840769,1.5,0.7412886239061607,120.6613162334714,10,0.15256992905227906,49.05249395753134,1.0,0.09779799728911993,335.3578031372929,1.5,0.237339316406463,243.1677934195093,1.0,0.877014206975386,2.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319,Policy 0,dikesnet
280,41.0,164.753355903505,1.0,0.8612970114930832,262.5856072005378,1.5,0.5980781187962344,92.75880618046743,10,0.7580866463207425,83.93443048757342,10,0.2278031100407024,235.27279955378876,1.5,0.7618291276884236,4.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,Policy 0,dikesnet
281,105.0,110.79225094178307,1.0,0.6649910507993971,76.93139668864592,10,0.8295177195827087,108.39260193457521,1.0,0.2999998740185861,42.593718064837375,10,0.6463933397245945,35.157235835486716,1.5,0.9212747932015315,4.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321,Policy 0,dikesnet
282,40.0,283.3193553302961,1.5,0.3872190626189001,162.082738503135,1.5,0.032394174850739595,114.56937611297329,1.5,0.10894995670856637,118.10807721867157,1.5,0.1927456193810758,230.81101728663992,10,0.25042435514287464,4.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322,Policy 0,dikesnet
283,47.0,319.79240611750515,10,0.35507685411610135,77.37151187469706,10,0.525385094538465,113.28264025268192,1.5,0.6286263448708319,168.57818289097324,1.5,0.8234511144429895,200.96631506025273,1.5,0.5908174496059285,2.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323,Policy 0,dikesnet
284,35.0,205.7728939251095,10,0.448641132414313,251.9491518615932,1.5,0.9822537660154794,107.77989289968203,1.5,0.893198725863603,198.31772661549934,1.5,0.2982240611433834,129.43032390802978,1.0,0.7403308502458811,1.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,Policy 0,dikesnet
285,76.0,81.55062303137925,1.5,0.08078487113487563,291.8545740516044,1.5,0.009595530985101445,265.5181068517379,1.0,0.5049644555780352,89.43530237273677,10,0.7572067790725696,196.94930411199675,1.0,0.7161955208833573,2.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325,Policy 0,dikesnet
286,47.0,342.7544922238459,10,0.32816686797903416,293.46774870207,1.0,0.4846797751663429,145.61353544644925,1.0,0.03686798741994098,319.30228043935136,1.0,0.4897113063657598,233.27624545529704,1.5,0.35913531288208905,2.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,Policy 0,dikesnet
287,86.0,99.86673498229126,1.0,0.43079806955410543,332.68860186678484,10,0.9118531748650544,39.064382923082384,10,0.5654480285259643,95.65210878628066,1.0,0.4801518989519568,182.7095885803612,10,0.3799203427394652,2.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327,Policy 0,dikesnet
288,92.0,94.36098515571685,1.5,0.7574647515627634,297.6878703159985,1.5,0.0713904477019837,153.44908683325787,10,0.7117653032446688,102.8298577264956,1.5,0.8022366305751647,332.49403526150513,10,0.13974938248558777,2.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328,Policy 0,dikesnet
289,17.0,302.55834956156775,1.5,0.5617797643522103,30.418951810754805,10,0.15361623814319336,139.43628525749037,1.0,0.5479607365307504,124.14267141006871,1.5,0.36443033607253755,306.38119110351545,1.0,0.36662964105387347,4.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,Policy 0,dikesnet
290,117.0,289.909690949247,1.0,0.879049700378893,233.78551554298522,10,0.9526113010610017,334.6639354430053,10,0.3285845249768384,303.7641985338384,10,0.4558969098600149,175.06987724121282,1.5,0.98646840167294,3.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,Policy 0,dikesnet
291,99.0,284.4808547673898,10,0.9449051264971108,312.5449679987241,1.5,0.9851798009681437,74.09793780464469,1.5,0.7831092603145664,202.67544777869773,1.5,0.5242816817891092,215.54674589629795,1.5,0.9873137806238772,2.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331,Policy 0,dikesnet
292,36.0,296.4447087661258,10,0.2769550585781025,121.25199330327993,10,0.180970525358897,76.6744671427346,1.0,0.7645826792354146,111.61901558102399,1.0,0.44270431510697306,222.0366605544981,1.5,0.4430224051662133,2.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,Policy 0,dikesnet
293,0.0,232.65270125110547,1.5,0.9885155505498208,129.0029052652849,1.0,0.9987053817992052,343.9931600329886,1.5,0.9222918560888553,136.56842588405814,1.5,0.3852718968913717,51.8722323248157,1.5,0.61118311262028,1.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333,Policy 0,dikesnet
294,67.0,136.81169607090573,1.5,0.2896053073650433,136.17126314257004,1.5,0.5464133545807489,67.15592986787513,1.5,0.34250155873282423,243.0283830479058,1.0,0.01255424545836501,245.7775804888177,1.0,0.24512116467282688,3.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334,Policy 0,dikesnet
295,114.0,274.02142679708834,1.5,0.9504421128993906,306.2543195924719,1.0,0.6606403235157289,151.1997695507507,10,0.5883084936577642,212.84483607421737,1.5,0.25109762867622687,297.7365014085965,10,0.44228096782721105,2.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,Policy 0,dikesnet
296,24.0,38.9483767012447,1.0,0.9126604528630458,152.71724661190927,10,0.054902506719211215,206.58560890269854,1.5,0.029476729540852162,132.36603913674367,1.0,0.579332016337477,195.671482025522,10,0.27850726648419855,3.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,Policy 0,dikesnet
297,21.0,304.4487904521284,1.0,0.1910894093619934,314.3546749495977,10,0.8429234421412151,71.91743955180307,1.5,0.29391143028727346,220.6986190150241,10,0.11049211627776441,292.759825663308,1.0,0.4870788141209668,4.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337,Policy 0,dikesnet
298,14.0,177.16777056284147,1.5,0.6469027850909648,294.7877446331289,1.5,0.26501311252235077,335.97058332465554,1.5,0.6084621839012774,340.2689351836602,1.5,0.949243998304094,72.55155011394181,10,0.8157556098303922,3.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338,Policy 0,dikesnet
299,114.0,246.62788285841256,1.0,0.38898706185571785,103.45295634826952,1.0,0.09530173122975967,330.8668348240311,1.5,0.40637500932451054,158.51091878391003,1.5,0.32242469109309857,217.64632198841267,1.5,0.9939724297707766,3.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339,Policy 0,dikesnet
300,87.0,55.16145047164042,1.5,0.581965329279303,169.5449105255384,1.5,0.6107552351426849,96.43384609639439,1.5,0.051369538543221356,332.9535061793378,1.5,0.009074251342127707,150.84543535942657,10,0.592178837641484,1.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340,Policy 0,dikesnet
301,63.0,67.74879607876572,1.5,0.8320296840363771,60.18800829082777,1.0,0.2447740641875448,217.33889741728126,1.5,0.476810721404139,286.8833563868423,1.0,0.4136350957265255,44.73787262565665,1.5,0.7762574574031196,3.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341,Policy 0,dikesnet
302,84.0,173.2561279451706,1.0,0.301970391320167,264.303087147483,1.0,0.12508228882085498,212.07861951556475,10,0.11778117052360637,106.6580670722178,1.0,0.52089416917105,264.85994018551816,10,0.7903446094917091,2.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342,Policy 0,dikesnet
303,27.0,211.48624409829102,1.5,0.3291970059813962,241.0289826215352,1.0,0.9226700191651537,204.52999050691858,1.5,0.3644311968067705,296.6760949713915,1.0,0.3684079649653306,297.51839311200007,1.0,0.7303676214398939,1.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343,Policy 0,dikesnet
304,85.0,311.7809147578084,1.5,0.0056618012967018785,268.7334535825717,10,0.59668666990177,248.36018556728447,1.5,0.7064738381122102,74.99980681329498,10,0.8972469695195328,219.58866160434755,1.5,0.3889177427141401,3.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344,Policy 0,dikesnet
305,115.0,118.82704861469209,1.0,0.06858067372639046,302.96726665144666,10,0.09433654844557608,271.1345435660913,1.0,0.26205276438212777,181.8030456229898,1.5,0.05664363461198698,286.5536507624284,10,0.4041753672292778,2.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345,Policy 0,dikesnet
306,25.0,80.48344949932499,1.0,0.42190036689245586,121.18753344529432,1.0,0.742747707523879,182.30146113454072,1.5,0.5866761349413937,190.96466679370596,1.5,0.9060713907151093,124.89772211830406,10,0.8659175952235431,4.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346,Policy 0,dikesnet
307,89.0,146.89973420651194,1.5,0.9972659028236437,179.83113609317942,1.0,0.13179828192997844,41.32593021352332,10,0.5593021641694053,306.0487559287831,1.0,0.1866985347331537,323.0069368194015,10,0.21041347698795282,1.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347,Policy 0,dikesnet
308,9.0,62.46818064851743,1.5,0.7342169020986421,262.1886725129475,10,0.1498206337581568,55.751466390033734,10,0.35099594900778286,310.57055639878433,1.0,0.9194420355545898,203.45739866405268,10,0.20749311044051277,4.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348,Policy 0,dikesnet
309,85.0,153.2071474831523,10,0.9462994849454787,160.58849155665763,1.5,0.9328907559690149,138.0414413773227,1.0,0.6423028214912483,92.2607118472147,10,0.777384898118343,345.00391207943215,1.5,0.09449547810982609,3.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349,Policy 0,dikesnet
310,81.0,326.2297253636273,10,0.2833505952849498,74.54723616375159,1.0,0.6210875893543509,317.16169326382624,1.0,0.20845385310518236,327.3195279173453,1.5,0.7555539072147173,120.49374943899586,10,0.7845637446697116,4.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,Policy 0,dikesnet
311,30.0,80.71947724837274,10,0.858430530392792,244.64292678080798,10,0.08209865361219809,253.59572448508624,1.5,0.005284788943501231,223.98129244264908,10,0.6836488869473994,282.37431820649186,1.0,0.7548328375264433,1.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351,Policy 0,dikesnet
